DT_COMPTC;IBOV;Dol;NDX;SPX;Fluxo
19/02/2015;51294.0;28.669;4411.86;2097.45;-133.22
20/02/2015;51237.7;28.695;4443.05;2110.3;-183.627
23/02/2015;51280.6;28.786;4449.49;2109.66;-74.109
24/02/2015;51874.2;28.289;4451.03;2115.48;-121.149
25/02/2015;51811.0;28.691;4440.59;2113.86;-32.383
26/02/2015;51760.5;29.059;4462.27;2110.74;-57.857
27/02/2015;51583.1;28.412;4440.67;2104.5;-298.889
02/03/2015;51020.8;28.954;4483.05;2117.39;-165.378
03/03/2015;51304.1;29.316;4458.78;2107.78;-141.693
04/03/2015;50468.1;29.798;4445.36;2098.53;-109.398
05/03/2015;50365.2;3.003;4452.06;2101.04;-18.266
06/03/2015;49981.2;3.064;4399.23;2071.26;-143.5
09/03/2015;49181.0;31.224;4412.99;2079.43;-143.111
10/03/2015;48293.4;31.013;4329.08;2044.16;-56.485
11/03/2015;48905.6;31.264;4305.38;2040.24;-60.341
12/03/2015;48880.4;3.166;4336.23;2065.95;-16.165
13/03/2015;48595.8;32.487;4314.9;2053.4;-30.389
16/03/2015;48848.2;32.457;4370.47;2081.19;-140.837
17/03/2015;50285.1;32.397;4375.63;2074.28;-46.677
18/03/2015;51526.2;32.107;4422.5;2099.5;-2.064
19/03/2015;50953.5;32.919;4426.83;2089.27;-122.339
20/03/2015;51966.6;32.308;4458.54;2108.1;-296.971
23/03/2015;51908.5;31.323;4445.55;2104.42;-97.008
24/03/2015;51506.1;31.395;4430.98;2091.5;-164.743
25/03/2015;51858.3;3.201;4329.29;2061.05;-116.548
26/03/2015;50579.9;31.831;4315.26;2056.15;-72.981
27/03/2015;50094.7;32.497;4332.86;2061.02;-97.59
30/03/2015;51243.4;32.299;4382.82;2086.24;-283.367
31/03/2015;51150.2;31.967;4333.69;2067.89;-22.712
01/04/2015;52321.8;31.649;4311.26;2059.69;-118.755
02/04/2015;53123.0;31.229;4316.01;2066.96;-320.448
06/04/2015;53737.3;31.261;4350.98;2080.62;-353.116
07/04/2015;53729.2;31.298;4344.08;2076.33;-179.095
08/04/2015;53661.1;30.494;4375.96;2081.9;-21.365
09/04/2015;53802.7;30.577;4403.95;2091.18;-216.811
10/04/2015;54214.1;30.754;4422.02;2102.06;-727.018
13/04/2015;54239.8;31.213;4409.21;2092.43;-127.435
14/04/2015;53981.9;30.633;4397.65;2095.84;2.677
15/04/2015;54918.7;30.287;4424.53;2106.63;-44.797
16/04/2015;54674.2;30.205;4418.83;2104.99;-174.956
17/04/2015;53954.8;30.408;4351.8;2081.18;-16.755
20/04/2015;53761.3;30.325;4417.4;2100.4;-50.197
22/04/2015;54617.4;30.108;4460.81;2107.96;-76.908
23/04/2015;55684.9;29.707;4477.07;2112.93;70.498
24/04/2015;56594.2;29.513;4536.78;2117.69;-187.143
27/04/2015;55534.5;2.917;4525.04;2108.92;-209.263
28/04/2015;55812.0;29.373;4515.27;2114.76;-18.552
29/04/2015;55325.3;29.613;4488.15;2106.85;-19.137
30/04/2015;56229.4;30.145;4414.25;2085.51;-102.382
04/05/2015;57354.0;30.865;4482.61;2114.49;-181.289
05/05/2015;58051.6;30.562;4409.39;2089.46;-207.867
06/05/2015;57103.1;30.347;4379.75;2080.15;-43.041
07/05/2015;56921.4;30.258;4401.55;2088.0;-81.366
08/05/2015;57149.3;29.746;4458.65;2116.1;-0.265
11/05/2015;57197.1;30.622;4438.64;2105.33;-6.917
12/05/2015;56792.1;30.197;4420.65;2099.12;68.704
13/05/2015;56372.0;30.395;4426.56;2098.48;-42.319
14/05/2015;56656.6;29.942;4495.04;2121.1;89.403
15/05/2015;57248.6;29.969;4494.29;2122.73;-72.832
18/05/2015;56204.2;30.056;4512.95;2129.2;-50.141
19/05/2015;55498.8;30.381;4503.72;2127.83;-27.61
20/05/2015;54901.0;30.026;4505.3;2125.85;-295.097
21/05/2015;55112.1;30.382;4529.47;2130.82;15.736
22/05/2015;54377.3;30.942;4527.16;2126.06;-21.6
25/05/2015;54609.3;30.973;4527.16;2126.06;-73.219
26/05/2015;53629.8;31.535;4472.96;2104.2;-22.447
27/05/2015;54236.3;31.397;4546.06;2123.48;-74.768
28/05/2015;53976.3;31.628;4535.66;2120.79;116.054
29/05/2015;52760.5;31.787;4508.25;2107.39;71.806
01/06/2015;53031.3;31.684;4521.85;2111.73;5.375
02/06/2015;54236.4;31.323;4508.89;2109.6;-37.081
03/06/2015;53522.9;31.336;4519.86;2114.07;25.427
05/06/2015;52973.4;31.424;4477.19;2092.83;-20.083
08/06/2015;52809.6;31.124;4431.52;2079.28;-73.613
09/06/2015;52816.0;3.097;4427.61;2080.15;-37.125
10/06/2015;53876.4;31.181;4485.46;2105.2;-11.507
11/06/2015;53688.5;3.09;4488.47;2108.86;10.349
12/06/2015;53347.5;31.197;4453.79;2094.11;-473.57
15/06/2015;53137.5;31.269;4432.92;2084.43;-88.469
16/06/2015;53702.2;30.889;4455.9;2096.29;-36.123
17/06/2015;53248.5;30.566;4468.98;2100.44;-47.743
18/06/2015;54238.6;30.602;4531.85;2121.24;-27.174
19/06/2015;53749.4;30.978;4513.42;2109.99;-66.938
22/06/2015;53863.7;30.803;4544.04;2122.85;-58.554
23/06/2015;53772.4;30.754;4548.74;2124.2;-78.494
24/06/2015;53842.5;30.984;4524.6;2108.58;-46.281
25/06/2015;53175.7;31.275;4514.01;2102.31;-60.215
26/06/2015;54017.0;31.293;4484.28;2101.49;-3.773
29/06/2015;53014.2;31.177;4379.87;2057.64;-38.52
30/06/2015;53080.9;3.103;4396.76;2063.11;-21.447
01/07/2015;52757.5;31.492;4429.23;2077.42;-205.821
02/07/2015;53106.2;30.967;4433.39;2076.78;-105.68
03/07/2015;52519.4;31.343;4433.39;2076.78;19.568
06/07/2015;52149.4;31.378;4418.66;2068.76;-60.83
07/07/2015;52343.7;31.862;4429.06;2081.34;-93.427
08/07/2015;51781.8;32.353;4351.58;2046.68;45.121
09/07/2015;51781.8;32.203;4352.03;2051.31;17.784
10/07/2015;52590.7;31.602;4420.15;2076.62;-27.046
13/07/2015;53119.5;31.338;4494.47;2099.6;-36.555
14/07/2015;53239.2;31.401;4523.47;2108.95;-160.218
15/07/2015;52902.3;3.14;4528.36;2107.4;-28.703
16/07/2015;53069.8;31.565;4594.9;2124.29;-3.454
17/07/2015;52341.8;31.881;4661.6;2126.64;-15.747
20/07/2015;51600.1;3.196;4679.68;2128.28;100.336
21/07/2015;51474.3;31.718;4674.41;2119.21;-158.25
22/07/2015;50915.8;32.229;4623.24;2114.15;-133.749
23/07/2015;49806.6;32.857;4602.83;2102.15;-34.282
24/07/2015;49245.8;33.551;4557.38;2079.65;-48.519
27/07/2015;48735.5;33.638;4519.09;2067.64;-93.961
28/07/2015;49601.6;33.568;4560.23;2093.25;-48.541
29/07/2015;50245.1;33.311;4581.6;2108.57;-17.539
30/07/2015;49897.4;33.718;4598.59;2108.63;-38.7
31/07/2015;50864.8;34.214;4588.91;2103.84;-49.015
03/08/2015;50138.0;34.511;4580.46;2098.04;-38.33
04/08/2015;50058.5;3.471;4567.47;2093.32;46.172
05/08/2015;50287.3;34.854;4602.24;2099.84;-33.278
06/08/2015;50011.3;35.356;4528.51;2083.56;-60.332
07/08/2015;48577.3;35.072;4520.08;2077.57;-21.679
10/08/2015;49353.0;34.376;4573.11;2104.18;-240.15
11/08/2015;49072.3;34.743;4513.99;2084.07;17.069
12/08/2015;48388.0;34.808;4528.19;2086.05;-31.919
13/08/2015;48009.6;35.192;4519.32;2083.39;166.26
14/08/2015;47508.4;34.827;4530.74;2091.54;-23.724
17/08/2015;47217.4;34.808;4566.37;2102.44;-45.082
18/08/2015;47450.6;34.674;4542.07;2096.92;-38.294
19/08/2015;46588.4;34.924;4510.9;2079.61;53.807
20/08/2015;46649.2;34.587;4385.13;2035.73;-52.994
21/08/2015;45719.6;34.998;4197.27;1970.89;28.39
24/08/2015;44336.5;35.528;4038.6;1893.21;36.386
25/08/2015;44544.9;36.169;4016.32;1867.61;40.437
26/08/2015;46038.1;35.964;4219.6;1940.51;-64.342
27/08/2015;47715.3;35.537;4324.82;1987.66;-14.843
28/08/2015;47153.9;35.815;4329.12;1988.87;-75.352
31/08/2015;46625.5;36.205;4274.58;1972.18;-24.768
01/09/2015;45477.1;36.987;4142.63;1913.85;134.328
02/09/2015;46464.0;37.611;4256.23;1948.86;-20.934
03/09/2015;47365.9;37.403;4234.65;1951.13;-175.258
04/09/2015;46497.7;38.434;4184.72;1921.22;-70.863
08/09/2015;46762.1;38.208;4303.53;1969.41;-233.185
09/09/2015;46657.1;37.801;4253.45;1942.04;-416.753
10/09/2015;46504.0;38.496;4296.3;1952.29;-1.249
11/09/2015;46400.5;38.708;4323.23;1961.05;-90.52
14/09/2015;47281.5;38.154;4308.76;1953.03;-33.083
15/09/2015;47364.1;38.622;4360.28;1978.09;-45.912
16/09/2015;48553.1;38.298;4383.67;1995.31;-117.736
17/09/2015;48551.1;38.977;4384.96;1990.2;20.086
18/09/2015;47264.1;39.454;4323.86;1958.03;-41.686
21/09/2015;46590.2;39.851;4336.13;1966.97;-147.785
22/09/2015;46264.6;40.503;4274.1;1942.74;-93.195
23/09/2015;45340.1;41.783;4273.53;1938.76;-25.107
24/09/2015;45292.0;39.507;4261.1;1932.24;-62.552
25/09/2015;44831.5;39.755;4224.74;1931.34;-77.925
28/09/2015;43956.6;41.096;4103.47;1881.77;-85.335
29/09/2015;44131.8;4.062;4083.37;1884.09;-29.934
30/09/2015;45059.3;39.475;4181.06;1920.03;-118.774
01/10/2015;45313.3;40.095;4192.96;1923.82;-273.798
02/10/2015;47033.5;3.933;4267.45;1951.36;-142.164
05/10/2015;47598.1;39.114;4331.43;1987.05;-185.495
06/10/2015;47735.1;38.526;4306.7;1979.92;-8.85
07/10/2015;48914.3;38.862;4333.46;1995.83;-52.539
08/10/2015;49106.6;37.853;4350.15;2013.43;-115.464
09/10/2015;49338.4;37.633;4370.01;2014.89;-102.885
13/10/2015;47362.6;38.934;4352.94;2003.69;-36.404
14/10/2015;46710.4;38.126;4346.92;1994.24;-34.988
15/10/2015;47161.1;37.994;4418.22;2023.86;-22.936
16/10/2015;47236.1;39.236;4438.62;2033.11;-28.132
19/10/2015;47447.3;38.863;4462.07;2033.66;-59.939
20/10/2015;47076.6;39.053;4438.18;2030.77;-71.462
21/10/2015;47025.9;39.404;4413.52;2018.94;-1.351
22/10/2015;47772.1;39.064;4503.22;2052.51;58.555
23/10/2015;47596.6;38.763;4624.09;2075.15;-175.607
26/10/2015;47209.3;39.072;4630.85;2071.18;-27.721
27/10/2015;47042.9;38.886;4639.23;2065.89;-60.921
28/10/2015;46740.8;39.061;4678.58;2090.35;-22.429
29/10/2015;45628.4;38.487;4670.77;2089.41;-22.298
30/10/2015;45868.8;38.558;4648.83;2079.36;79.476
03/11/2015;48053.7;37.691;4719.05;2109.79;38.515
04/11/2015;47710.1;37.998;4717.55;2102.31;-53.022
05/11/2015;48046.8;3.78;4702.9;2099.93;-88.198
06/11/2015;46918.5;37.688;4707.23;2099.2;18.235
09/11/2015;46194.9;37.993;4655.52;2078.58;-50.132
10/11/2015;46206.6;37.478;4641.73;2081.72;-48.986
11/11/2015;47065.0;3.761;4636.94;2075.0;15.567
12/11/2015;46883.6;37.711;4588.93;2045.97;6.16
13/11/2015;46517.0;38.494;4502.14;2023.04;-2.848
16/11/2015;46846.9;38.198;4565.47;2053.19;-179.326
17/11/2015;47247.8;38.139;4565.82;2050.44;-28.754
18/11/2015;47435.6;37.648;4653.44;2083.58;-26.147
19/11/2015;48138.9;37.179;4655.35;2081.24;-3.985
20/11/2015;48138.9;37.058;4686.36;2089.17;-6.966
23/11/2015;48150.3;37.323;4674.79;2086.59;-67.64
24/11/2015;48284.2;36.992;4669.41;2089.14;-56.292
25/11/2015;46866.6;37.456;4672.88;2088.87;64.391
26/11/2015;47145.6;37.435;4672.88;2088.87;-30.591
27/11/2015;45872.9;38.466;4680.47;2090.11;42.254
30/11/2015;45120.4;38.674;4664.51;2080.41;-51.082
01/12/2015;45046.8;3.853;4716.16;2102.63;-18.872
02/12/2015;44914.5;38.373;4686.22;2079.51;-153.77
03/12/2015;46393.3;37.591;4606.76;2049.62;-25.03
04/12/2015;45360.8;37.525;4716.12;2091.69;19.009
07/12/2015;45222.7;37.684;4693.62;2077.07;-55.002
08/12/2015;44443.3;37.966;4694.77;2063.59;46.997
09/12/2015;46108.0;37.523;4622.14;2047.62;-2.475
10/12/2015;45630.7;38.124;4643.05;2052.23;57.095
11/12/2015;45262.7;38.728;4537.56;2012.37;3.096
14/12/2015;44747.3;38.734;4570.16;2021.94;-66.481
15/12/2015;44872.5;38.714;4597.33;2043.41;-39.872
16/12/2015;45015.8;38.842;4664.56;2073.07;-62.581
17/12/2015;45261.5;38.783;4598.14;2041.89;-59.642
18/12/2015;43910.6;39.831;4514.83;2005.55;-37.359
21/12/2015;43200.0;40.103;4560.55;2021.15;-178.999
22/12/2015;43469.5;3.989;4589.26;2038.97;-71.82
23/12/2015;44014.9;39.412;4624.59;2064.29;-26.446
24/12/2015;44014.9;39.443;4622.77;2060.99;-4.826
28/12/2015;43764.3;38.592;4621.35;2056.5;-864.457
29/12/2015;43654.0;38.642;4691.08;2078.36;36.896
30/12/2015;43350.0;39.578;4652.01;2063.36;-393.445
31/12/2015;43350.0;39.608;4593.27;2043.94;-142.381
04/01/2016;42141.0;40.399;4497.86;2012.66;-686.067
05/01/2016;42419.3;40.078;4484.18;2016.71;-178.318
06/01/2016;41773.1;40.294;4443.98;1990.26;-256.736
07/01/2016;40694.7;40.444;4305.73;1943.09;-61.59
08/01/2016;40612.2;40.248;4270.78;1922.03;-58.356
11/01/2016;39950.5;40.536;4283.55;1923.67;-207.216
12/01/2016;39513.8;40.277;4333.72;1938.68;-14.573
13/01/2016;38944.4;40.167;4183.12;1890.28;32.204
14/01/2016;39500.1;40.003;4272.97;1921.84;128.511
15/01/2016;38569.1;4.049;4141.08;1880.33;124.61
18/01/2016;37937.3;40.331;4141.08;1880.33;-108.776
19/01/2016;38057.0;40.641;4147.08;1881.33;-91.278
20/01/2016;37645.5;40.976;4136.28;1859.33;-28.235
21/01/2016;37717.1;41.552;4142.6;1868.99;-90.774
22/01/2016;38031.2;40.938;4259.77;1906.9;-7.0
25/01/2016;38031.2;40.903;4196.53;1877.08;1.104
26/01/2016;37497.5;40.514;4233.85;1903.63;5.833
27/01/2016;38376.4;41.099;4128.86;1882.95;-22.549
28/01/2016;38630.2;40.697;4186.06;1893.36;-31.026
29/01/2016;40406.0;39.992;4279.17;1940.24;-63.477
01/02/2016;40570.0;39.636;4286.56;1939.38;-65.665
02/02/2016;38596.2;39.902;4193.1;1903.03;-14.699
03/02/2016;39588.8;3.896;4171.97;1912.53;22.067
04/02/2016;40821.7;38.902;4167.77;1915.45;-30.568
05/02/2016;40592.1;39.039;4024.47;1880.05;5.943
10/02/2016;40376.6;39.293;3966.28;1851.86;-41.202
11/02/2016;39318.3;39.925;3962.22;1829.08;-30.604
12/02/2016;39808.0;4.003;4019.19;1864.78;-67.28
15/02/2016;40092.9;39.979;4019.19;1864.78;-137.776
16/02/2016;40947.7;40.676;4104.33;1895.58;-144.509
17/02/2016;41630.8;39.902;4199.1;1926.82;-401.144
18/02/2016;41477.6;40.295;4151.49;1917.83;-201.584
19/02/2016;41543.4;4.022;4164.09;1917.78;-92.98
22/02/2016;43234.9;3.946;4231.27;1945.5;-154.928
23/02/2016;42520.9;39.588;4162.54;1921.27;-46.604
24/02/2016;42084.6;39.577;4200.66;1929.8;-28.508
25/02/2016;41887.9;39.565;4241.06;1951.7;-62.586
26/02/2016;41593.1;4.0;4235.62;1948.05;-77.528
29/02/2016;42793.9;40.159;4201.12;1932.23;-158.532
01/03/2016;44121.8;39.341;4333.61;1978.35;-45.933
02/03/2016;44893.5;38.941;4334.39;1986.45;-137.207
03/03/2016;47193.4;37.991;4325.86;1993.4;-225.196
04/03/2016;49084.9;37.529;4329.0;1999.99;-99.519
07/03/2016;49246.1;37.852;4303.33;2001.76;-249.917
08/03/2016;49102.1;37.549;4265.51;1979.26;-394.341
09/03/2016;48665.1;36.898;4293.23;1989.26;-80.856
10/03/2016;49571.1;36.263;4286.97;1989.57;-88.684
11/03/2016;49638.7;35.856;4361.83;2022.19;51.018
14/03/2016;48867.3;36.597;4367.33;2019.64;-150.033
15/03/2016;47130.0;37.668;4367.08;2015.93;-40.75
16/03/2016;47763.4;37.425;4404.2;2027.22;-0.634
17/03/2016;50913.8;3.628;4400.26;2040.59;-50.501
18/03/2016;50814.7;36.242;4410.83;2049.58;-46.312
21/03/2016;51171.5;36.193;4426.98;2051.6;76.738
22/03/2016;51010.2;35.802;4437.62;2049.8;-8.341
23/03/2016;49690.0;36.849;4402.56;2036.71;-96.228
24/03/2016;49657.4;36.786;4405.53;2035.94;-14.773
28/03/2016;50838.2;36.273;4398.06;2037.05;-149.982
29/03/2016;51155.0;36.388;4467.72;2055.01;-5.971
30/03/2016;51248.9;36.034;4490.88;2063.95;-10.8
31/03/2016;50055.3;35.922;4483.66;2059.74;137.199
01/04/2016;50561.5;35.538;4532.08;2072.78;-94.606
04/04/2016;48780.0;36.238;4511.7;2066.13;-32.92
05/04/2016;49053.6;36.796;4470.75;2045.17;-58.946
06/04/2016;48096.2;36.418;4543.78;2066.66;14.195
07/04/2016;48513.1;36.888;4475.29;2041.91;-54.976
08/04/2016;50292.9;35.904;4474.93;2047.6;-53.028
11/04/2016;50165.5;34.925;4458.71;2041.99;-125.167
12/04/2016;52001.9;34.889;4496.04;2061.72;-79.43
13/04/2016;53149.8;34.983;4554.72;2082.42;-50.277
14/04/2016;52411.0;34.829;4554.63;2082.78;-83.965
15/04/2016;53227.7;35.321;4543.16;2080.73;-10.902
18/04/2016;52894.1;36.158;4565.42;2094.34;-134.995
19/04/2016;53710.0;35.322;4537.09;2100.8;-123.97
20/04/2016;53630.9;35.296;4540.44;2102.4;-32.903
22/04/2016;52907.9;35.663;4474.19;2091.58;-20.853
25/04/2016;51861.7;35.582;4474.13;2087.79;-71.461
26/04/2016;53082.5;35.295;4452.97;2091.7;-45.315
27/04/2016;54477.8;35.271;4416.64;2095.15;-24.219
28/04/2016;54312.0;3.489;4363.99;2075.81;39.279
29/04/2016;53910.5;34.358;4341.3;2065.3;-216.789
02/05/2016;53561.5;35.017;4381.3;2081.43;-103.358
03/05/2016;52260.2;35.586;4341.39;2063.37;-69.518
04/05/2016;52552.8;35.489;4312.01;2051.12;-85.324
05/05/2016;51671.0;35.346;4309.48;2050.63;37.317
06/05/2016;51717.8;35.019;4330.17;2057.14;-104.391
09/05/2016;50990.1;35.164;4341.23;2058.69;-0.371
10/05/2016;53070.9;34.764;4402.04;2084.39;-48.207
11/05/2016;52764.5;34.518;4361.03;2064.46;19.471
12/05/2016;53241.3;3.483;4342.81;2064.11;48.346
13/05/2016;51804.3;35.335;4326.53;2046.61;27.93
16/05/2016;51802.9;35.014;4380.48;2066.66;-82.156
17/05/2016;50839.4;34.888;4322.56;2047.21;-21.558
18/05/2016;50561.7;35.654;4338.23;2047.63;4.006
19/05/2016;50132.5;35.645;4315.58;2040.04;-22.728
20/05/2016;49722.7;35.212;4362.9;2052.32;30.269
23/05/2016;49330.4;35.727;4355.1;2048.04;12.024
24/05/2016;49345.2;35.716;4444.3;2076.06;20.383
25/05/2016;49482.9;35.835;4476.43;2090.54;-20.009
27/05/2016;49051.5;36.115;4512.54;2099.06;-11.631
30/05/2016;48964.3;35.698;4512.54;2099.06;7.475
31/05/2016;48471.7;36.116;4523.89;2096.96;117.223
01/06/2016;49012.7;36.015;4520.07;2099.33;41.883
02/06/2016;49887.2;35.935;4531.35;2105.26;20.566
03/06/2016;50619.5;35.273;4509.79;2099.13;-72.888
06/06/2016;50431.8;34.894;4523.63;2109.41;-23.625
07/06/2016;50487.9;34.423;4513.09;2112.13;-25.371
08/06/2016;51629.3;33.622;4520.63;2119.12;-47.494
09/06/2016;51118.5;34.002;4512.69;2115.48;45.093
10/06/2016;49422.2;34.196;4461.05;2096.07;56.404
13/06/2016;49660.8;34.826;4422.76;2079.06;-68.901
14/06/2016;48648.3;34.822;4424.91;2075.32;17.164
15/06/2016;48914.7;3.474;4409.51;2071.5;92.692
16/06/2016;49411.6;3.466;4424.23;2077.99;-1.21
17/06/2016;49533.8;3.416;4374.38;2071.22;-12.884
20/06/2016;50329.4;33.947;4400.16;2083.25;-28.284
21/06/2016;50837.8;34.133;4413.4;2088.9;-76.115
22/06/2016;50156.3;33.777;4404.73;2085.45;461.517
23/06/2016;51559.8;33.376;4467.48;2113.32;-277.725
24/06/2016;50105.3;33.748;4285.7;2037.41;130.303
27/06/2016;49245.5;33.928;4201.06;2000.54;-12.171
28/06/2016;50006.6;33.032;4290.47;2036.09;-113.751
29/06/2016;51001.9;32.206;4364.74;2070.77;-66.974
30/06/2016;51526.9;3.213;4417.7;2098.86;51.25
01/07/2016;52233.0;32.364;4437.44;2102.95;-52.741
04/07/2016;52568.7;32.696;4437.44;2102.95;-111.122
05/07/2016;51842.3;33.033;4410.75;2088.55;-33.318
06/07/2016;51901.8;3.33;4444.7;2099.73;-17.998
07/07/2016;52014.7;33.675;4459.58;2097.9;0.791
08/07/2016;53140.7;3.3;4528.36;2129.9;-6.795
11/07/2016;53960.1;33.094;4554.71;2137.16;62.494
12/07/2016;54256.4;32.956;4577.61;2152.14;-4.781
13/07/2016;54598.3;32.643;4565.77;2152.43;-153.242
14/07/2016;55480.9;32.526;4596.49;2163.75;-53.397
15/07/2016;55578.2;32.802;4589.83;2161.74;-7.114
18/07/2016;56484.2;32.537;4619.68;2166.89;113.469
19/07/2016;56698.1;32.498;4603.28;2163.78;-33.125
20/07/2016;56578.0;3.26;4657.2;2173.02;-67.017
21/07/2016;56641.5;32.719;4647.02;2165.17;-43.377
22/07/2016;57002.1;32.565;4666.07;2175.03;-71.627
25/07/2016;56872.7;3.286;4665.93;2168.48;-48.661
26/07/2016;56782.8;32.761;4672.11;2169.18;21.814
27/07/2016;56852.8;32.619;4702.89;2166.58;-38.262
28/07/2016;56667.1;32.918;4721.41;2170.06;53.922
29/07/2016;57308.2;32.489;4730.23;2173.6;-16.535
01/08/2016;56755.8;32.655;4756.04;2170.84;-58.061
02/08/2016;56162.4;32.591;4719.21;2157.03;53.622
03/08/2016;57076.9;32.385;4734.33;2163.79;30.608
04/08/2016;57593.9;31.934;4743.81;2164.25;60.627
05/08/2016;57661.1;31.655;4791.21;2182.87;-31.421
08/08/2016;57635.4;31.728;4784.74;2180.89;-17.003
09/08/2016;57689.4;31.454;4795.75;2181.74;7.132
10/08/2016;56919.8;31.274;4783.39;2175.49;-40.752
11/08/2016;58299.6;31.444;4803.31;2185.79;38.838
12/08/2016;58298.4;31.922;4807.08;2184.05;-37.204
15/08/2016;59146.0;31.864;4827.12;2190.15;31.683
16/08/2016;58855.4;32.022;4797.19;2178.15;-80.972
17/08/2016;59323.8;32.064;4805.45;2182.22;95.438
18/08/2016;59166.0;32.392;4808.68;2187.02;21.446
19/08/2016;59098.9;3.205;4806.14;2183.87;55.22
22/08/2016;57781.2;32.007;4808.56;2182.64;22.895
23/08/2016;58020.0;32.351;4818.48;2186.9;-12.091
24/08/2016;57717.9;32.249;4783.48;2175.44;-24.73
25/08/2016;57722.1;32.345;4775.43;2172.47;-33.648
26/08/2016;57716.3;32.657;4783.69;2169.04;25.233
29/08/2016;58610.4;32.307;4791.09;2180.38;-65.781
30/08/2016;58575.4;32.401;4776.0;2176.12;65.786
31/08/2016;57901.1;32.267;4771.06;2170.95;53.142
01/09/2016;58236.3;32.573;4783.94;2170.86;-18.138
02/09/2016;59616.4;32.569;4798.74;2179.98;-30.762
05/09/2016;59566.3;32.834;4798.74;2179.98;24.785
06/09/2016;60129.4;31.964;4829.51;2186.48;48.847
08/09/2016;60231.7;32.143;4804.0;2181.3;47.168
09/09/2016;57999.7;32.741;4681.54;2127.81;-14.623
12/09/2016;58586.1;32.476;4764.65;2159.04;60.435
13/09/2016;56820.8;3.314;4722.85;2127.02;39.388
14/09/2016;57059.5;33.448;4746.06;2125.77;48.76
15/09/2016;57909.5;33.026;4819.9;2147.26;-44.672
16/09/2016;57079.8;32.629;4818.05;2139.16;-4.420.997
19/09/2016;57350.4;3.273;4796.07;2139.12;7.705
20/09/2016;57736.5;32.589;4805.22;2139.76;-27.037
21/09/2016;58393.9;32.069;4853.75;2163.12;258.931
22/09/2016;58994.2;32.206;4891.36;2177.18;209.02
23/09/2016;58697.0;3.244;4858.91;2164.69;58.325
26/09/2016;58053.5;32.424;4817.17;2146.1;-74.468
27/09/2016;58382.5;32.343;4866.71;2159.93;-3.455
28/09/2016;59355.8;32.167;4875.27;2171.37;-67.64
29/09/2016;58350.6;32.597;4838.3;2151.13;-87.406
30/09/2016;58367.0;32.624;4875.7;2168.27;-184.455
03/10/2016;59461.2;32.099;4866.63;2161.2;71.97
04/10/2016;59339.2;3.258;4859.47;2150.49;-28.756
05/10/2016;60254.3;32.213;4877.75;2159.73;-44.936
06/10/2016;60644.2;3.228;4873.92;2160.77;19.885
07/10/2016;61109.0;32.212;4864.52;2153.74;-43.95
10/10/2016;61668.3;32.065;4893.77;2163.66;14.585
11/10/2016;61021.8;31.954;4821.91;2136.73;-82.047
13/10/2016;61118.6;31.787;4803.1;2132.55;34.338
14/10/2016;61767.2;32.062;4808.48;2132.98;-32.386
17/10/2016;62696.1;32.046;4796.17;2126.5;70.625
18/10/2016;63782.2;31.877;4839.72;2139.6;6.54
19/10/2016;63505.6;3.169;4836.61;2144.29;-92.878
20/10/2016;63837.9;3.142;4832.71;2141.34;-75.363
21/10/2016;64108.1;31.563;4851.86;2141.16;-105.129
24/10/2016;64059.9;31.223;4909.97;2151.33;26.779
25/10/2016;63866.2;31.127;4891.46;2143.16;-108.191
26/10/2016;63825.7;31.405;4860.59;2139.43;14.102
27/10/2016;64249.5;31.665;4836.45;2133.04;22.426
28/10/2016;64307.6;32.006;4805.59;2126.41;-51.174
31/10/2016;64924.5;31.936;4801.27;2126.15;-112.871
01/11/2016;63326.4;32.317;4766.94;2111.72;97.884
03/11/2016;61750.2;3.242;4679.1;2088.66;-21.134
04/11/2016;61598.4;32.362;4660.46;2085.18;47.991
07/11/2016;64051.7;32.061;4773.73;2131.52;-21.629
08/11/2016;64157.7;31.686;4804.92;2139.56;44.814
09/11/2016;63258.3;32.254;4825.18;2163.26;-110.409
10/11/2016;61201.0;33.932;4747.03;2167.48;-18.06
11/11/2016;59183.5;34.023;4751.95;2164.45;-1.115.882
14/11/2016;59657.5;34.344;4702.05;2164.2;31.527
16/11/2016;60759.3;34.262;4792.27;2176.94;-101.88
17/11/2016;59770.5;34.211;4826.59;2187.12;-46.374
18/11/2016;59961.8;33.818;4808.04;2181.9;-18.288
21/11/2016;61070.3;33.516;4859.0;2198.18;114.274
22/11/2016;61954.5;33.563;4873.84;2202.94;-18.666
23/11/2016;61985.9;33.903;4853.86;2204.72;51.626
24/11/2016;61395.5;33.968;4853.86;2204.72;-91.232
25/11/2016;61559.1;34.141;4870.02;2213.35;17.921
28/11/2016;62855.5;33.876;4857.02;2201.72;-73.392
29/11/2016;60986.5;33.928;4873.21;2204.66;65.535
30/11/2016;61906.4;33.858;4810.81;2198.81;-9.747
01/12/2016;59506.5;34.645;4734.1;2191.08;42.097
02/12/2016;60316.1;34.769;4739.37;2191.95;-49.516
05/12/2016;59831.7;3.423;4778.14;2204.71;-26.245
06/12/2016;61088.2;3.41;4788.67;2212.23;-75.902
07/12/2016;61414.4;33.925;4851.94;2241.35;186.908
08/12/2016;60676.6;33.753;4859.19;2246.19;-9.057
09/12/2016;60500.6;33.802;4895.9;2259.53;72.572
